order_id,user_id,order_date,category,order_value,delivery_time,coupon_used
O013412,U00644,2025-02-03,Dairy,188,21,No
O013413,U08594,2025-12-09,Vegetables,957,20,No
O013414,U07554,2025-09-21,Fruits,736,15,Yes
O013415,U04513,2025-08-29,Fruits,563,20,Yes
O013416,U03393,2025-01-21,Snacks,486,14,No
O013417,U05726,2025-11-05,Fruits,387,28,Yes
O013418,U02667,2025-04-24,Personal Care,467,19,No
O013419,U07036,2025-06-18,Fruits,1014,19,Yes
O013420,U09279,2025-10-09,Household,562,15,No
O013421,U08039,2025-03-25,Vegetables,251,13,No
O013422,U06617,2025-12-07,Fruits,872,28,Yes
O013423,U05978,2025-08-16,Dairy,1005,9,Yes
O013424,U07199,2025-06-15,Fruits,537,9,No
O013425,U08400,2025-05-09,Vegetables,1012,19,Yes
O013426,U09924,2025-05-14,Fruits,182,24,No
O013427,U00155,2025-04-27,Vegetables,1151,31,Yes
O013428,U04409,2025-05-02,Dairy,695,25,Yes
O013429,U01166,2025-11-12,Personal Care,1028,13,Yes
O013430,U05055,2025-09-09,Snacks,915,9,Yes
O013431,U05200,2025-06-28,Dairy,433,25,Yes
O013432,U07625,2025-10-08,Vegetables,1025,12,No
O013433,U00222,2025-08-09,Fruits,264,29,Yes
O013434,U07808,2025-09-28,Household,938,20,No
O013435,U09609,2025-07-22,Snacks,115,34,No
O013436,U06311,2025-03-20,Snacks,316,21,No
O013437,U05467,2025-02-01,Snacks,731,29,No
O013438,U05639,2025-05-02,Personal Care,987,19,Yes
O013439,U01593,2025-10-18,Snacks,312,33,No
O013440,U06711,2025-08-17,Vegetables,368,14,No
O013441,U01671,2025-11-17,Snacks,623,19,No
O013442,U03027,2025-12-29,Snacks,487,33,No
O013443,U04560,2025-03-19,Dairy,1079,32,Yes
O013444,U05237,2025-01-06,Vegetables,352,29,Yes
O013445,U09616,2025-05-24,Personal Care,335,34,No
O013446,U06959,2025-06-10,Dairy,352,16,Yes
O013447,U02751,2025-11-08,Snacks,855,16,No
O013448,U02781,2025-03-26,Household,1082,8,Yes
O013449,U03175,2025-01-12,Fruits,1120,18,No
O013450,U01173,2025-09-15,Personal Care,672,33,Yes
O013451,U09639,2025-11-25,Household,476,19,Yes
O013452,U09885,2025-08-04,Snacks,864,31,Yes
O013453,U01040,2025-04-12,Fruits,378,12,Yes
O013454,U03501,2025-04-08,Vegetables,572,8,No
O013455,U05733,2025-12-11,Household,130,9,No
O013456,U00032,2025-12-03,Personal Care,911,8,No
O013457,U05903,2025-11-08,Personal Care,144,20,No
O013458,U03213,2025-06-21,Household,1183,31,Yes
O013459,U02677,2025-11-24,Snacks,665,9,No
O013460,U09530,2025-05-14,Vegetables,653,8,No
O013461,U02646,2025-01-06,Household,729,9,No
O013462,U06679,2025-07-27,Vegetables,308,18,Yes
O013463,U04661,2025-04-08,Personal Care,175,23,No
O013464,U04898,2025-10-05,Household,984,14,Yes
O013465,U07725,2025-09-25,Household,931,19,No
O013466,U03488,2025-08-01,Vegetables,734,29,No
O013467,U03942,2025-09-12,Fruits,885,34,No
O013468,U05967,2025-03-12,Personal Care,183,8,No
O013469,U09804,2025-08-15,Dairy,400,18,Yes
O013470,U09315,2025-06-25,Fruits,943,31,No
O013471,U04545,2025-10-06,Personal Care,937,17,No
O013472,U09625,2025-09-27,Snacks,1168,12,Yes
O013473,U02826,2025-09-15,Household,1055,17,No
O013474,U03361,2025-03-01,Household,1155,25,Yes
O013475,U08761,2025-10-08,Vegetables,846,12,Yes
O013476,U06783,2025-02-25,Dairy,264,22,No
O013477,U01644,2025-11-17,Vegetables,1098,19,Yes
O013478,U00648,2025-11-17,Personal Care,765,14,No
O013479,U00678,2025-05-28,Fruits,907,25,No
O013480,U05660,2025-04-16,Fruits,174,24,Yes
O013481,U02376,2025-07-03,Vegetables,834,10,No
O013482,U00258,2025-05-09,Fruits,556,16,No
O013483,U06937,2025-11-02,Dairy,780,22,Yes
O013484,U06564,2025-04-22,Personal Care,722,32,Yes
O013485,U05329,2025-08-14,Household,1115,23,No
O013486,U08959,2025-11-05,Personal Care,619,27,No
O013487,U06163,2025-02-11,Vegetables,715,27,No
O013488,U08285,2025-09-12,Snacks,386,18,Yes
O013489,U08382,2025-11-27,Household,510,14,Yes
O013490,U02301,2025-03-04,Personal Care,200,11,Yes
O013491,U05587,2025-06-24,Personal Care,321,21,No
O013492,U06885,2025-11-29,Snacks,378,11,Yes
O013493,U00228,2025-12-13,Vegetables,331,24,Yes
O013494,U01675,2025-12-09,Fruits,210,30,No
O013495,U00777,2025-02-26,Personal Care,1075,33,No
O013496,U04213,2025-07-23,Personal Care,682,32,No
O013497,U09829,2025-10-13,Personal Care,931,31,No
O013498,U04244,2025-07-23,Vegetables,208,33,Yes
O013499,U04277,2025-03-11,Fruits,985,13,No
O013500,U04932,2025-06-02,Vegetables,787,23,No
O013501,U00138,2025-07-26,Vegetables,354,23,No
O013502,U09324,2025-11-28,Vegetables,1130,12,Yes
O013503,U00492,2025-03-05,Personal Care,228,25,Yes
O013504,U06466,2025-03-16,Personal Care,549,31,No
O013505,U04351,2025-12-31,Dairy,312,18,Yes
O013506,U09655,2025-03-25,Dairy,829,29,Yes
O013507,U01583,2025-08-11,Household,549,19,No
O013508,U08258,2025-03-10,Fruits,1059,17,No
O013509,U03792,2025-01-06,Snacks,1146,22,Yes
O013510,U01391,2025-10-18,Fruits,304,13,Yes
O013511,U09673,2025-12-30,Personal Care,450,33,No
O013512,U04526,2025-05-29,Dairy,730,8,Yes
O013513,U03293,2025-10-29,Fruits,103,13,No
O013514,U06983,2025-12-02,Snacks,667,13,Yes
O013515,U05021,2025-05-10,Personal Care,750,18,Yes
O013516,U09568,2025-03-02,Fruits,981,33,No
O013517,U05882,2025-09-04,Household,859,17,No
O013518,U06735,2025-06-13,Dairy,814,24,No
O013519,U06689,2025-06-29,Personal Care,107,18,Yes
O013520,U06288,2025-07-03,Dairy,294,17,Yes
O013521,U06537,2025-02-18,Snacks,682,23,No
O013522,U09836,2025-06-05,Vegetables,416,13,No
O013523,U04042,2025-01-12,Vegetables,1009,29,No
O013524,U00183,2025-02-01,Dairy,1080,23,No
O013525,U08096,2025-05-13,Household,284,30,No
O013526,U03759,2025-01-18,Personal Care,743,21,No
O013527,U06258,2025-11-30,Household,534,22,Yes
O013528,U05795,2025-07-17,Personal Care,900,17,Yes
O013529,U03086,2025-01-24,Dairy,926,27,Yes
O013530,U04353,2025-12-15,Fruits,1051,17,No
O013531,U00563,2025-11-17,Vegetables,794,30,No
O013532,U09804,2025-12-19,Fruits,923,13,No
O013533,U02550,2025-03-01,Dairy,564,29,No
O013534,U04265,2025-06-20,Vegetables,388,19,No
O013535,U09461,2025-04-26,Household,782,25,No
O013536,U02761,2025-08-28,Vegetables,610,15,Yes
O013537,U09401,2025-01-26,Personal Care,235,33,No
O013538,U07834,2025-06-04,Dairy,930,25,Yes
O013539,U05263,2025-03-25,Snacks,800,19,No
O013540,U00255,2025-11-16,Vegetables,1033,21,No
O013541,U01656,2025-05-29,Snacks,896,17,No
O013542,U06736,2025-11-19,Fruits,184,22,No
O013543,U03978,2025-07-25,Fruits,1142,13,Yes
O013544,U06289,2025-03-15,Personal Care,776,29,No
O013545,U00104,2025-02-08,Snacks,199,34,No
O013546,U01802,2025-02-28,Household,972,18,Yes
O013547,U07599,2025-05-25,Fruits,185,9,No
O013548,U07791,2025-08-06,Personal Care,135,21,No
O013549,U01981,2025-02-28,Dairy,407,29,No
O013550,U00904,2025-09-22,Fruits,1019,22,Yes
O013551,U01223,2025-04-07,Personal Care,1056,15,Yes
O013552,U04450,2025-09-17,Personal Care,163,17,No
O013553,U03521,2025-08-26,Dairy,725,12,No
O013554,U08240,2025-12-28,Snacks,647,15,Yes
O013555,U05956,2025-01-16,Personal Care,966,25,Yes
O013556,U07214,2025-03-28,Snacks,988,31,Yes
O013557,U03311,2025-08-29,Dairy,583,13,Yes
O013558,U09020,2025-02-19,Personal Care,570,24,Yes
O013559,U03101,2025-01-15,Snacks,910,31,Yes
O013560,U05140,2025-11-13,Fruits,877,22,No
O013561,U01053,2025-09-28,Vegetables,794,14,No
O013562,U02064,2025-06-20,Vegetables,114,11,No
O013563,U07652,2025-09-24,Dairy,131,29,No
O013564,U02285,2025-05-20,Fruits,197,31,Yes
O013565,U03496,2025-09-03,Fruits,253,28,Yes
O013566,U02041,2025-07-03,Personal Care,178,12,Yes
O013567,U02392,2025-05-28,Vegetables,232,11,No
O013568,U02449,2025-05-19,Dairy,166,11,No
O013569,U05096,2025-07-21,Fruits,549,11,Yes
O013570,U06729,2025-08-05,Dairy,1099,13,Yes
O013571,U06292,2025-11-08,Dairy,1019,22,No
O013572,U05806,2025-09-07,Household,1167,19,No
O013573,U04522,2025-09-12,Vegetables,1019,31,Yes
O013574,U05329,2025-07-07,Dairy,730,18,Yes
O013575,U04383,2025-01-30,Snacks,158,13,No
O013576,U03982,2025-06-02,Fruits,695,24,No
O013577,U06157,2025-03-17,Household,988,25,No
O013578,U00349,2025-11-10,Fruits,610,25,Yes
O013579,U00993,2025-02-01,Dairy,209,21,No
O013580,U04053,2025-02-16,Personal Care,1196,14,Yes
O013581,U05567,2025-05-03,Personal Care,464,12,No
O013582,U01801,2025-04-22,Fruits,513,31,No
O013583,U07507,2025-03-28,Household,161,29,Yes
O013584,U06467,2025-04-04,Household,1076,22,Yes
O013585,U06688,2025-06-04,Household,1152,13,No
O013586,U08705,2025-07-13,Fruits,602,11,No
O013587,U09872,2025-10-09,Vegetables,802,22,Yes
O013588,U06502,2025-06-14,Fruits,775,21,Yes
O013589,U01133,2025-07-02,Fruits,943,11,Yes
O013590,U04512,2025-06-27,Vegetables,147,8,Yes
O013591,U09666,2025-04-27,Household,359,19,Yes
O013592,U02639,2025-06-12,Dairy,462,18,No
O013593,U06392,2025-07-23,Household,993,31,No
O013594,U08197,2025-09-20,Snacks,705,28,Yes
O013595,U00807,2025-07-26,Snacks,494,24,Yes
O013596,U03685,2025-02-18,Personal Care,806,15,No
O013597,U05762,2025-12-24,Fruits,242,27,Yes
O013598,U02069,2025-03-16,Vegetables,486,33,No
O013599,U03959,2025-01-15,Personal Care,585,19,Yes
O013600,U09175,2025-01-08,Fruits,406,11,No
O013601,U05939,2025-07-26,Dairy,668,31,No
O013602,U01187,2025-07-27,Household,235,17,Yes
O013603,U04645,2025-08-27,Vegetables,802,34,Yes
O013604,U00658,2025-05-25,Snacks,1055,18,No
O013605,U09862,2025-01-20,Snacks,853,15,No
O013606,U08778,2025-10-27,Personal Care,378,30,No
O013607,U02359,2025-08-23,Household,1029,27,No
O013608,U00044,2025-04-06,Household,1163,32,No
O013609,U05947,2025-11-07,Fruits,607,28,Yes
O013610,U01274,2025-06-19,Dairy,210,21,No
O013611,U08657,2025-06-14,Snacks,705,13,No
O013612,U03997,2025-05-18,Snacks,1038,27,No
O013613,U09443,2025-07-13,Household,418,34,Yes
O013614,U05621,2025-06-20,Dairy,241,27,No
O013615,U04985,2025-12-11,Household,529,33,No
O013616,U03210,2025-01-09,Snacks,689,33,Yes
O013617,U07119,2025-07-08,Household,1062,29,Yes
O013618,U03035,2025-04-04,Personal Care,775,27,Yes
O013619,U04422,2025-08-27,Fruits,677,26,No
O013620,U07410,2025-05-14,Household,664,21,No
O013621,U07244,2025-03-12,Personal Care,327,13,No
O013622,U01097,2025-06-04,Personal Care,106,26,No
O013623,U09549,2025-09-05,Snacks,674,10,No
O013624,U08978,2025-01-05,Snacks,261,26,Yes
O013625,U00125,2025-11-02,Household,1191,17,No
O013626,U07317,2025-07-27,Dairy,749,12,No
O013627,U03000,2025-06-21,Snacks,1073,14,No
O013628,U02361,2025-08-05,Vegetables,378,16,No
O013629,U04913,2025-10-15,Personal Care,513,15,No
O013630,U07804,2025-05-08,Household,570,26,Yes
O013631,U07814,2025-04-29,Snacks,708,18,No
O013632,U03846,2025-02-28,Vegetables,531,18,Yes
O013633,U09425,2025-03-18,Household,449,30,No
O013634,U07411,2025-01-18,Dairy,210,21,No
O013635,U01054,2025-06-07,Fruits,372,17,No
O013636,U05431,2025-07-03,Fruits,654,25,No
O013637,U00011,2025-02-28,Snacks,1144,24,Yes
O013638,U05657,2025-02-05,Fruits,567,21,Yes
O013639,U03955,2025-09-29,Dairy,704,21,Yes
O013640,U09161,2025-07-14,Vegetables,250,8,Yes
O013641,U01113,2025-08-22,Household,847,20,No
O013642,U00648,2025-04-29,Personal Care,427,11,Yes
O013643,U07130,2025-12-04,Dairy,228,27,No
O013644,U02918,2025-01-31,Household,715,31,No
O013645,U04084,2025-05-16,Snacks,145,11,No
O013646,U03158,2025-11-27,Snacks,1065,10,No
O013647,U05781,2025-07-14,Snacks,140,10,Yes
O013648,U06830,2025-02-05,Snacks,563,8,No
O013649,U09124,2025-09-11,Personal Care,475,11,Yes
O013650,U08330,2025-11-12,Snacks,1173,32,No
O013651,U00859,2025-12-07,Dairy,666,21,No
O013652,U06417,2025-11-06,Vegetables,100,30,No
O013653,U07805,2025-07-12,Vegetables,1087,18,Yes
O013654,U07881,2025-02-19,Dairy,297,19,No
O013655,U05898,2025-07-17,Household,403,11,Yes
O013656,U08907,2025-12-21,Household,420,15,Yes
O013657,U04815,2025-06-19,Household,168,20,No
O013658,U07106,2025-07-06,Personal Care,815,14,No
O013659,U01227,2025-04-11,Vegetables,424,13,No
O013660,U09195,2025-09-27,Household,974,23,Yes
O013661,U03686,2025-10-20,Vegetables,801,9,Yes
O013662,U03525,2025-07-11,Household,1023,13,No
O013663,U05422,2025-11-21,Vegetables,848,21,Yes
O013664,U08432,2025-12-31,Household,932,19,Yes
O013665,U01582,2025-01-10,Fruits,261,14,Yes
O013666,U07026,2025-01-12,Fruits,640,13,No
O013667,U05250,2025-08-01,Household,1038,28,Yes
O013668,U05468,2025-08-28,Dairy,974,18,Yes
O013669,U07801,2025-05-16,Personal Care,331,29,Yes
O013670,U06653,2025-07-07,Vegetables,694,28,Yes
O013671,U05688,2025-07-17,Fruits,772,25,No
O013672,U03121,2025-05-19,Personal Care,128,13,No
O013673,U01533,2025-07-18,Snacks,995,11,Yes
O013674,U02398,2025-10-06,Vegetables,1121,13,Yes
O013675,U07835,2025-08-06,Household,929,8,Yes
O013676,U03852,2025-01-31,Vegetables,626,19,No
O013677,U07172,2025-11-24,Personal Care,473,31,Yes
O013678,U04788,2025-09-13,Dairy,742,9,Yes
O013679,U04921,2025-03-02,Fruits,105,19,No
O013680,U03831,2025-02-10,Vegetables,207,25,No
O013681,U01330,2025-09-13,Dairy,849,23,Yes
O013682,U04376,2025-05-28,Vegetables,380,29,Yes
O013683,U08100,2025-03-18,Vegetables,219,21,No
O013684,U09141,2025-02-14,Personal Care,283,25,Yes
O013685,U06929,2025-05-12,Personal Care,204,13,Yes
O013686,U06710,2025-12-10,Snacks,1097,29,No
O013687,U00055,2025-03-10,Household,725,12,No
O013688,U00364,2025-10-12,Vegetables,985,27,No
O013689,U03006,2025-03-20,Vegetables,841,33,Yes
O013690,U00955,2025-12-06,Personal Care,271,34,No
O013691,U09164,2025-03-19,Snacks,321,26,No
O013692,U00902,2025-07-26,Vegetables,821,11,Yes
O013693,U03488,2025-03-09,Vegetables,724,34,No
O013694,U07810,2025-11-17,Dairy,493,14,No
O013695,U00635,2025-11-12,Dairy,354,9,Yes
O013696,U08848,2025-04-05,Dairy,827,17,No
O013697,U01389,2025-10-04,Snacks,1079,8,No
O013698,U06839,2025-09-30,Personal Care,960,30,Yes
O013699,U08572,2025-11-27,Vegetables,905,23,Yes
O013700,U00091,2025-04-18,Dairy,1101,8,Yes
O013701,U04164,2025-11-07,Vegetables,294,24,No
O013702,U01180,2025-05-01,Personal Care,440,23,Yes
O013703,U07760,2025-06-28,Fruits,217,16,No
O013704,U04362,2025-09-30,Dairy,427,11,Yes
O013705,U03325,2025-05-26,Personal Care,541,9,Yes
O013706,U04797,2025-09-08,Personal Care,698,20,Yes
O013707,U09554,2025-09-21,Snacks,623,30,No
O013708,U07907,2025-11-14,Personal Care,289,10,No
O013709,U03780,2025-07-22,Snacks,768,15,No
O013710,U02875,2025-03-31,Vegetables,327,20,Yes
O013711,U03236,2025-05-07,Dairy,239,34,Yes
O013712,U06883,2025-01-02,Personal Care,455,20,No
O013713,U08999,2025-06-17,Dairy,857,13,No
O013714,U09205,2025-03-17,Personal Care,1104,33,No
O013715,U01061,2025-05-26,Personal Care,1155,21,No
O013716,U06101,2025-04-16,Snacks,115,17,No
O013717,U05889,2025-11-09,Personal Care,713,33,No
O013718,U03875,2025-10-29,Fruits,581,22,Yes
O013719,U05360,2025-03-05,Fruits,968,13,No
O013720,U05217,2025-02-16,Dairy,548,22,No
O013721,U05554,2025-04-11,Dairy,235,23,No
O013722,U02655,2025-01-07,Household,550,15,No
O013723,U09302,2025-09-12,Snacks,286,34,No
O013724,U07225,2025-01-14,Dairy,329,14,Yes
O013725,U08838,2025-08-21,Snacks,1095,8,No
O013726,U01219,2025-01-17,Dairy,1046,15,No
O013727,U05525,2025-04-23,Vegetables,156,23,Yes
O013728,U03471,2025-01-24,Vegetables,1177,15,Yes
O013729,U09137,2025-09-21,Vegetables,773,22,Yes
O013730,U05882,2025-08-13,Vegetables,1123,20,No
O013731,U01642,2025-01-28,Snacks,533,29,No
O013732,U07759,2025-01-07,Fruits,162,10,No
O013733,U07346,2025-11-01,Vegetables,1141,15,No
O013734,U09647,2025-04-22,Household,211,13,No
O013735,U02757,2025-04-21,Fruits,370,9,No
O013736,U04649,2025-04-15,Vegetables,756,13,Yes
O013737,U09300,2025-12-07,Fruits,1133,13,Yes
O013738,U00278,2025-04-25,Household,296,24,No
O013739,U06393,2025-11-06,Snacks,433,23,No
O013740,U00603,2025-03-28,Dairy,264,27,No
O013741,U06605,2025-04-12,Vegetables,1128,17,No
O013742,U07926,2025-07-30,Household,1050,26,Yes
O013743,U00958,2025-05-04,Dairy,1065,10,No
O013744,U09162,2025-07-20,Fruits,766,21,No
O013745,U01403,2025-09-26,Household,424,21,Yes
O013746,U03675,2025-07-30,Fruits,1031,22,No
O013747,U02136,2025-07-27,Dairy,961,19,No
O013748,U06465,2025-06-25,Snacks,128,23,No
O013749,U08987,2025-12-01,Dairy,949,10,No
O013750,U02696,2025-11-22,Personal Care,947,26,No
O013751,U01873,2025-09-02,Snacks,220,11,No
O013752,U06121,2025-05-04,Dairy,633,21,Yes
O013753,U02076,2025-10-10,Household,737,24,Yes
O013754,U08667,2025-12-03,Household,218,9,No
O013755,U03553,2025-01-08,Household,645,10,No
O013756,U08191,2025-08-16,Household,540,15,Yes
O013757,U04504,2025-10-22,Vegetables,722,30,Yes
O013758,U02688,2025-05-28,Fruits,811,12,Yes
O013759,U08338,2025-11-28,Snacks,505,31,Yes
O013760,U01149,2025-12-15,Snacks,876,30,No
O013761,U07978,2025-06-01,Dairy,678,9,No
O013762,U04815,2025-09-12,Fruits,344,8,No
O013763,U05722,2025-05-30,Personal Care,282,18,No
O013764,U08653,2025-02-19,Dairy,789,22,No
O013765,U06410,2025-03-05,Snacks,922,17,Yes
O013766,U09594,2025-08-13,Personal Care,632,22,No
O013767,U00229,2025-12-21,Personal Care,962,32,Yes
O013768,U01388,2025-03-12,Household,1129,21,No
O013769,U04514,2025-11-12,Vegetables,1117,24,No
O013770,U06642,2025-07-28,Personal Care,305,21,Yes
O013771,U01453,2025-09-29,Fruits,568,27,No
O013772,U09331,2025-01-08,Fruits,710,23,No
O013773,U01631,2025-10-22,Household,635,16,Yes
O013774,U03082,2025-05-29,Personal Care,141,9,No
O013775,U06349,2025-12-18,Household,419,28,No
O013776,U00211,2025-09-04,Household,509,9,No
O013777,U04465,2025-10-02,Vegetables,1054,9,No
O013778,U09999,2025-09-04,Household,1175,26,No
O013779,U07235,2025-04-12,Fruits,545,13,Yes
O013780,U07172,2025-05-05,Fruits,918,26,Yes
O013781,U07837,2025-08-10,Snacks,668,30,No
O013782,U02070,2025-08-30,Fruits,906,32,No
O013783,U03922,2025-01-16,Personal Care,954,27,Yes
O013784,U07618,2025-04-02,Household,195,28,No
O013785,U08364,2025-02-19,Fruits,726,17,No
O013786,U04492,2025-04-13,Household,757,30,No
O013787,U05625,2025-02-17,Fruits,259,26,No
O013788,U03433,2025-07-20,Dairy,983,32,No
O013789,U01664,2025-02-27,Vegetables,574,16,Yes
O013790,U04954,2025-11-04,Personal Care,637,27,No
O013791,U07689,2025-07-15,Fruits,432,11,Yes
O013792,U01379,2025-07-13,Vegetables,1013,12,No
O013793,U09013,2025-01-21,Household,974,13,No
O013794,U09654,2025-09-24,Personal Care,600,17,Yes
O013795,U08553,2025-04-10,Household,672,19,Yes
O013796,U09897,2025-05-30,Snacks,656,34,No
O013797,U08798,2025-01-30,Snacks,158,19,Yes
O013798,U03817,2025-10-01,Personal Care,563,29,Yes
O013799,U07331,2025-07-17,Dairy,582,8,Yes
O013800,U06970,2025-03-13,Snacks,789,11,No
O013801,U06273,2025-01-31,Fruits,1077,16,No
O013802,U02569,2025-01-13,Vegetables,551,9,Yes
O013803,U06522,2025-10-25,Household,424,16,Yes
O013804,U04401,2025-10-28,Fruits,163,25,Yes
O013805,U05444,2025-01-14,Personal Care,860,17,No
O013806,U00430,2025-03-10,Household,276,31,No
O013807,U03672,2025-06-15,Vegetables,1103,8,No
O013808,U07589,2025-10-18,Dairy,699,16,No
O013809,U00364,2025-09-30,Vegetables,316,25,No
O013810,U02381,2025-02-08,Snacks,366,33,No
O013811,U01683,2025-11-15,Fruits,361,21,No
O013812,U04081,2025-03-23,Vegetables,780,8,Yes
O013813,U00081,2025-08-17,Fruits,710,8,No
O013814,U04884,2025-12-07,Snacks,751,8,No
O013815,U01447,2025-05-11,Dairy,836,18,No
O013816,U09464,2025-12-27,Fruits,697,11,No
O013817,U04552,2025-04-05,Snacks,707,27,No
O013818,U01685,2025-04-12,Personal Care,558,13,No
O013819,U01078,2025-07-01,Household,1115,29,No
O013820,U09854,2025-06-13,Household,587,26,No
O013821,U07050,2025-01-20,Vegetables,144,33,Yes
O013822,U02993,2025-07-11,Snacks,605,22,Yes
O013823,U08705,2025-03-25,Vegetables,960,25,No
O013824,U02080,2025-12-14,Fruits,372,32,No
O013825,U02008,2025-09-07,Snacks,791,9,No
O013826,U01308,2025-06-05,Personal Care,843,23,Yes
O013827,U01448,2025-04-28,Vegetables,329,27,Yes
O013828,U03227,2025-04-23,Fruits,919,18,No
O013829,U09487,2025-03-15,Dairy,425,30,Yes
O013830,U02749,2025-04-02,Vegetables,300,13,No
O013831,U05593,2025-03-31,Household,527,27,Yes
O013832,U00446,2025-11-04,Snacks,450,31,Yes
O013833,U07934,2025-05-27,Dairy,797,21,No
O013834,U01015,2025-04-12,Household,589,18,No
O013835,U06378,2025-03-13,Snacks,1112,29,No
O013836,U07300,2025-07-05,Dairy,767,8,Yes
O013837,U02983,2025-01-14,Vegetables,350,18,No
O013838,U07707,2025-11-10,Personal Care,480,10,No
O013839,U02207,2025-05-12,Dairy,748,26,Yes
O013840,U08755,2025-02-18,Household,413,27,No
O013841,U06251,2025-10-05,Fruits,975,11,No
O013842,U04010,2025-07-07,Snacks,928,15,No
O013843,U02751,2025-04-26,Personal Care,763,11,No
O013844,U05208,2025-12-16,Household,1135,17,No
O013845,U06609,2025-09-01,Personal Care,575,30,No
O013846,U01383,2025-07-02,Vegetables,299,8,Yes
O013847,U03463,2025-04-20,Fruits,757,10,No
O013848,U08886,2025-03-16,Dairy,521,8,Yes
O013849,U07931,2025-01-07,Snacks,1016,14,No
O013850,U06113,2025-02-23,Fruits,388,21,Yes
O013851,U09672,2025-11-28,Vegetables,259,28,Yes
O013852,U02410,2025-04-02,Vegetables,567,22,Yes
O013853,U01437,2025-02-04,Personal Care,1087,16,Yes
O013854,U08354,2025-01-25,Dairy,537,21,No
O013855,U09653,2025-01-04,Personal Care,1123,30,No
O013856,U02216,2025-07-28,Vegetables,1010,8,Yes
O013857,U03258,2025-03-20,Dairy,881,22,No
O013858,U07764,2025-10-22,Dairy,1061,31,No
O013859,U08166,2025-04-09,Household,678,23,Yes
