user_id,membership_type
U09577,Free
U09578,Free
U09579,Free
U09580,Premium
U09581,Free
U09582,Free
U09583,Free
U09584,Free
U09585,Free
U09586,Free
U09587,Free
U09588,Free
U09589,Premium
U09590,Free
U09591,Premium
U09592,Free
U09593,Free
U09594,Premium
U09595,Premium
U09596,Premium
U09597,Premium
U09598,Free
U09599,Free
U09600,Premium
U09601,Premium
U09602,Free
U09603,Premium
U09604,Free
U09605,Premium
U09606,Free
U09607,Free
U09608,Premium
U09609,Premium
U09610,Free
U09611,Free
U09612,Free
U09613,Premium
U09614,Free
U09615,Free
U09616,Free
U09617,Premium
U09618,Free
U09619,Free
U09620,Free
U09621,Free
U09622,Premium
U09623,Premium
U09624,Premium
U09625,Premium
U09626,Premium
U09627,Premium
U09628,Premium
U09629,Premium
U09630,Free
U09631,Premium
U09632,Premium
U09633,Free
U09634,Premium
U09635,Premium
U09636,Premium
U09637,Free
U09638,Free
U09639,Premium
U09640,Free
U09641,Free
U09642,Free
U09643,Free
U09644,Free
U09645,Premium
U09646,Free
U09647,Free
U09648,Free
U09649,Free
U09650,Premium
U09651,Premium
U09652,Free
U09653,Free
U09654,Free
U09655,Free
U09656,Premium
U09657,Free
U09658,Free
U09659,Free
U09660,Free
U09661,Free
U09662,Premium
U09663,Premium
U09664,Premium
U09665,Free
U09666,Free
U09667,Premium
U09668,Free
U09669,Premium
U09670,Premium
U09671,Free
U09672,Free
U09673,Free
U09674,Free
U09675,Free
U09676,Free
U09677,Free
U09678,Free
U09679,Free
U09680,Free
U09681,Free
U09682,Premium
U09683,Premium
U09684,Free
U09685,Free
U09686,Free
U09687,Free
U09688,Free
U09689,Free
U09690,Free
U09691,Premium
U09692,Free
U09693,Free
U09694,Free
U09695,Premium
U09696,Premium
U09697,Free
U09698,Premium
U09699,Free
U09700,Free
U09701,Premium
U09702,Free
U09703,Free
U09704,Free
U09705,Free
U09706,Free
U09707,Free
U09708,Free
U09709,Free
U09710,Premium
U09711,Free
U09712,Free
U09713,Free
U09714,Free
U09715,Free
U09716,Premium
U09717,Free
U09718,Premium
U09719,Free
U09720,Free
U09721,Free
U09722,Free
U09723,Free
U09724,Free
U09725,Free
U09726,Free
U09727,Free
U09728,Free
U09729,Free
U09730,Premium
U09731,Premium
U09732,Free
U09733,Free
U09734,Free
U09735,Free
U09736,Free
U09737,Premium
U09738,Free
U09739,Free
U09740,Premium
U09741,Free
U09742,Free
U09743,Free
U09744,Free
U09745,Free
U09746,Free
U09747,Free
U09748,Free
U09749,Premium
U09750,Free
U09751,Free
U09752,Free
U09753,Free
U09754,Free
U09755,Premium
U09756,Free
U09757,Free
U09758,Free
U09759,Free
U09760,Free
U09761,Premium
U09762,Premium
U09763,Free
U09764,Premium
U09765,Free
U09766,Free
U09767,Free
U09768,Free
U09769,Free
U09770,Premium
U09771,Free
U09772,Free
U09773,Free
U09774,Premium
U09775,Free
U09776,Free
U09777,Premium
U09778,Free
U09779,Free
U09780,Free
U09781,Free
U09782,Free
U09783,Free
U09784,Free
U09785,Free
U09786,Premium
U09787,Premium
U09788,Premium
U09789,Premium
U09790,Free
U09791,Premium
U09792,Free
U09793,Free
U09794,Free
U09795,Free
U09796,Free
U09797,Free
U09798,Free
U09799,Free
U09800,Free
U09801,Free
U09802,Free
U09803,Free
U09804,Premium
U09805,Free
U09806,Free
U09807,Free
U09808,Free
U09809,Free
U09810,Free
U09811,Premium
U09812,Free
U09813,Premium
U09814,Premium
U09815,Free
U09816,Premium
U09817,Free
U09818,Free
U09819,Free
U09820,Free
U09821,Premium
U09822,Free
U09823,Free
U09824,Free
U09825,Premium
U09826,Free
U09827,Premium
U09828,Free
U09829,Free
U09830,Free
U09831,Free
U09832,Premium
U09833,Free
U09834,Free
U09835,Premium
U09836,Free
U09837,Free
U09838,Free
U09839,Free
U09840,Free
U09841,Free
U09842,Premium
U09843,Premium
U09844,Free
U09845,Premium
U09846,Free
U09847,Free
U09848,Free
U09849,Free
U09850,Free
U09851,Premium
U09852,Free
U09853,Free
U09854,Premium
U09855,Free
U09856,Premium
U09857,Free
U09858,Free
U09859,Free
U09860,Premium
U09861,Premium
U09862,Free
U09863,Free
U09864,Free
U09865,Free
U09866,Free
U09867,Free
U09868,Free
U09869,Premium
U09870,Premium
U09871,Premium
U09872,Free
U09873,Premium
U09874,Premium
U09875,Free
U09876,Free
U09877,Free
U09878,Free
U09879,Free
U09880,Free
U09881,Free
U09882,Free
U09883,Premium
U09884,Free
U09885,Free
U09886,Free
U09887,Free
U09888,Premium
U09889,Free
U09890,Premium
U09891,Free
U09892,Free
U09893,Free
U09894,Free
U09895,Premium
U09896,Free
U09897,Free
U09898,Free
U09899,Free
U09900,Premium
U09901,Free
U09902,Free
U09903,Free
U09904,Premium
U09905,Free
U09906,Free
U09907,Premium
U09908,Premium
U09909,Premium
U09910,Free
U09911,Free
U09912,Premium
U09913,Free
U09914,Premium
U09915,Free
U09916,Free
U09917,Free
U09918,Free
U09919,Premium
U09920,Premium
U09921,Free
U09922,Premium
U09923,Free
U09924,Free
U09925,Free
U09926,Premium
U09927,Free
U09928,Free
U09929,Free
U09930,Free
U09931,Free
U09932,Free
U09933,Free
U09934,Free
U09935,Free
U09936,Premium
U09937,Premium
U09938,Premium
U09939,Premium
U09940,Free
U09941,Free
U09942,Free
U09943,Free
U09944,Free
U09945,Free
U09946,Free
U09947,Free
U09948,Free
U09949,Free
U09950,Free
U09951,Free
U09952,Free
U09953,Free
U09954,Free
U09955,Premium
U09956,Premium
U09957,Premium
U09958,Premium
U09959,Free
U09960,Premium
U09961,Free
U09962,Premium
U09963,Free
U09964,Premium
U09965,Free
U09966,Free
U09967,Free
U09968,Free
U09969,Premium
U09970,Free
U09971,Free
U09972,Free
U09973,Premium
U09974,Premium
U09975,Free
U09976,Free
U09977,Premium
U09978,Free
U09979,Premium
U09980,Premium
U09981,Free
U09982,Free
U09983,Free
U09984,Free
U09985,Free
U09986,Free
U09987,Premium
U09988,Free
U09989,Free
U09990,Premium
U09991,Free
U09992,Free
U09993,Free
U09994,Free
U09995,Premium
U09996,Premium
U09997,Free
U09998,Premium
U09999,Premium
U10000,Premium
