session_id,user_id,app_open,searched,add_to_cart,checkout,order_completed
S002739,U05815,Yes,Yes,No,Yes,Yes
S002740,U06196,Yes,Yes,Yes,Yes,Yes
S002741,U07668,Yes,Yes,Yes,Yes,No
S002742,U03337,Yes,Yes,Yes,No,No
S002743,U02308,Yes,No,Yes,No,Yes
S002744,U09176,Yes,Yes,Yes,Yes,No
S002745,U06980,Yes,Yes,No,No,Yes
S002746,U09210,Yes,Yes,Yes,Yes,Yes
S002747,U08206,Yes,Yes,No,No,Yes
S002748,U04416,Yes,Yes,Yes,Yes,Yes
S002749,U02592,Yes,No,Yes,No,No
S002750,U04898,Yes,Yes,Yes,No,Yes
S002751,U08125,Yes,Yes,Yes,Yes,No
S002752,U09010,Yes,Yes,Yes,No,Yes
S002753,U09273,Yes,Yes,No,Yes,No
S002754,U09092,Yes,Yes,Yes,Yes,No
S002755,U06089,Yes,Yes,Yes,No,Yes
S002756,U06881,Yes,Yes,Yes,No,Yes
S002757,U06815,Yes,Yes,Yes,No,No
S002758,U06224,Yes,Yes,Yes,Yes,Yes
S002759,U03664,Yes,Yes,Yes,No,Yes
S002760,U09685,Yes,Yes,Yes,No,No
S002761,U03184,Yes,Yes,Yes,No,Yes
S002762,U03132,Yes,Yes,Yes,Yes,Yes
S002763,U06571,Yes,Yes,Yes,No,No
S002764,U00439,Yes,Yes,Yes,No,Yes
S002765,U00008,Yes,Yes,Yes,Yes,No
S002766,U02880,Yes,Yes,No,Yes,Yes
S002767,U08254,Yes,Yes,Yes,Yes,Yes
S002768,U03158,Yes,Yes,Yes,No,Yes
S002769,U04012,Yes,Yes,Yes,No,Yes
S002770,U00431,Yes,Yes,Yes,No,Yes
S002771,U03593,Yes,Yes,No,Yes,Yes
S002772,U07202,Yes,Yes,Yes,Yes,No
S002773,U08633,Yes,Yes,Yes,Yes,Yes
S002774,U01632,Yes,Yes,Yes,Yes,No
S002775,U01920,Yes,Yes,Yes,Yes,Yes
S002776,U01787,Yes,Yes,Yes,Yes,Yes
S002777,U02678,Yes,Yes,Yes,Yes,No
S002778,U04873,Yes,Yes,No,No,Yes
S002779,U06532,Yes,Yes,No,No,No
S002780,U02849,Yes,Yes,Yes,Yes,Yes
S002781,U00656,Yes,Yes,No,Yes,No
S002782,U02322,Yes,Yes,No,Yes,Yes
S002783,U03928,Yes,Yes,Yes,No,Yes
S002784,U04241,Yes,Yes,Yes,Yes,No
S002785,U08533,Yes,Yes,Yes,No,Yes
S002786,U03834,Yes,Yes,Yes,Yes,Yes
S002787,U03001,Yes,No,Yes,Yes,Yes
S002788,U07282,Yes,Yes,Yes,Yes,No
S002789,U03973,Yes,Yes,Yes,No,No
S002790,U06781,Yes,Yes,Yes,Yes,No
S002791,U03373,Yes,Yes,No,Yes,No
S002792,U02170,Yes,Yes,No,Yes,Yes
S002793,U02879,Yes,Yes,No,Yes,Yes
S002794,U06080,Yes,Yes,No,Yes,Yes
S002795,U03719,Yes,Yes,Yes,Yes,Yes
S002796,U09435,Yes,Yes,Yes,Yes,No
S002797,U08387,Yes,Yes,Yes,No,Yes
S002798,U08358,Yes,Yes,Yes,Yes,Yes
S002799,U01615,Yes,Yes,Yes,Yes,Yes
S002800,U03880,Yes,Yes,No,Yes,Yes
S002801,U06933,Yes,No,Yes,Yes,No
S002802,U01026,Yes,Yes,Yes,No,Yes
S002803,U03701,Yes,Yes,Yes,No,No
S002804,U04382,Yes,Yes,Yes,Yes,No
S002805,U09719,Yes,No,No,Yes,No
S002806,U06204,Yes,Yes,No,Yes,Yes
S002807,U06945,Yes,No,Yes,Yes,No
S002808,U03047,Yes,Yes,Yes,No,Yes
S002809,U00833,Yes,Yes,Yes,Yes,Yes
S002810,U05774,Yes,Yes,Yes,No,Yes
S002811,U05504,Yes,No,Yes,Yes,Yes
S002812,U09218,Yes,Yes,Yes,Yes,No
S002813,U07086,Yes,Yes,Yes,No,No
S002814,U07303,Yes,Yes,Yes,No,Yes
S002815,U08838,Yes,Yes,Yes,Yes,Yes
S002816,U09095,Yes,Yes,Yes,Yes,Yes
S002817,U04802,Yes,Yes,No,Yes,Yes
S002818,U06060,Yes,Yes,No,No,No
S002819,U04748,Yes,Yes,No,Yes,No
S002820,U06990,Yes,Yes,Yes,No,Yes
S002821,U02978,Yes,Yes,No,Yes,No
S002822,U09736,Yes,Yes,Yes,No,Yes
S002823,U00533,Yes,Yes,Yes,Yes,Yes
S002824,U09822,Yes,Yes,Yes,Yes,No
S002825,U06851,Yes,Yes,Yes,No,No
S002826,U06112,Yes,Yes,No,No,No
S002827,U06923,Yes,Yes,Yes,Yes,Yes
S002828,U00622,Yes,Yes,Yes,Yes,Yes
S002829,U01556,Yes,Yes,Yes,Yes,Yes
S002830,U07271,Yes,Yes,Yes,Yes,Yes
S002831,U00821,Yes,Yes,No,Yes,Yes
S002832,U06327,Yes,Yes,Yes,Yes,Yes
S002833,U08572,Yes,Yes,Yes,Yes,No
S002834,U07466,Yes,Yes,Yes,Yes,Yes
S002835,U09277,Yes,Yes,No,No,No
S002836,U08112,Yes,No,No,Yes,No
S002837,U03097,Yes,Yes,Yes,No,Yes
S002838,U08903,Yes,Yes,No,No,No
S002839,U04914,Yes,Yes,Yes,No,No
S002840,U03574,Yes,Yes,Yes,No,No
S002841,U07604,Yes,Yes,Yes,Yes,Yes
S002842,U08333,Yes,Yes,Yes,Yes,Yes
S002843,U09430,Yes,Yes,Yes,Yes,No
S002844,U02278,Yes,Yes,Yes,Yes,Yes
S002845,U03478,Yes,Yes,Yes,Yes,Yes
S002846,U06919,Yes,Yes,No,Yes,Yes
S002847,U06769,Yes,No,No,Yes,No
S002848,U07762,Yes,Yes,Yes,No,No
S002849,U05941,Yes,Yes,Yes,Yes,Yes
S002850,U09506,Yes,Yes,Yes,Yes,Yes
S002851,U05790,Yes,Yes,Yes,Yes,Yes
S002852,U05876,Yes,Yes,No,Yes,Yes
S002853,U07350,Yes,No,No,Yes,No
S002854,U07739,Yes,Yes,Yes,Yes,Yes
S002855,U06628,Yes,Yes,Yes,No,Yes
S002856,U00498,Yes,Yes,Yes,No,Yes
S002857,U06732,Yes,Yes,Yes,Yes,Yes
S002858,U04592,Yes,Yes,Yes,Yes,Yes
S002859,U05973,Yes,Yes,Yes,Yes,No
S002860,U07142,Yes,Yes,Yes,No,Yes
S002861,U04179,Yes,No,Yes,Yes,No
S002862,U09553,Yes,Yes,No,Yes,No
S002863,U00898,Yes,Yes,No,No,Yes
S002864,U07457,Yes,Yes,Yes,No,Yes
S002865,U08755,Yes,No,Yes,Yes,Yes
S002866,U01213,Yes,No,No,No,Yes
S002867,U05003,Yes,Yes,Yes,Yes,Yes
S002868,U07608,Yes,Yes,Yes,No,Yes
S002869,U01684,Yes,Yes,Yes,No,Yes
S002870,U01119,Yes,Yes,No,Yes,Yes
S002871,U05431,Yes,Yes,Yes,Yes,Yes
S002872,U03624,Yes,Yes,Yes,No,Yes
S002873,U07132,Yes,Yes,Yes,No,Yes
S002874,U02793,Yes,Yes,Yes,Yes,No
S002875,U00718,Yes,Yes,Yes,Yes,No
S002876,U08152,Yes,Yes,Yes,Yes,No
S002877,U08855,Yes,Yes,Yes,Yes,Yes
S002878,U05468,Yes,Yes,Yes,Yes,No
S002879,U05340,Yes,Yes,Yes,No,Yes
S002880,U05917,Yes,Yes,No,Yes,Yes
S002881,U00960,Yes,No,No,Yes,Yes
S002882,U08516,Yes,Yes,Yes,Yes,No
S002883,U05412,Yes,Yes,No,Yes,Yes
S002884,U09507,Yes,No,Yes,Yes,Yes
S002885,U05408,Yes,Yes,Yes,Yes,No
S002886,U08282,Yes,Yes,Yes,Yes,Yes
S002887,U01925,Yes,Yes,Yes,Yes,No
S002888,U06007,Yes,Yes,Yes,Yes,No
S002889,U05082,Yes,Yes,Yes,Yes,No
S002890,U00462,Yes,Yes,No,Yes,No
S002891,U02784,Yes,Yes,No,Yes,No
S002892,U09601,Yes,Yes,No,Yes,Yes
S002893,U08849,Yes,Yes,Yes,No,No
S002894,U07697,Yes,Yes,Yes,No,Yes
S002895,U03965,Yes,Yes,Yes,Yes,No
S002896,U01044,Yes,Yes,Yes,No,Yes
S002897,U09337,Yes,Yes,Yes,Yes,Yes
S002898,U08947,Yes,Yes,No,Yes,Yes
S002899,U01992,Yes,Yes,Yes,Yes,Yes
S002900,U07922,Yes,Yes,Yes,Yes,Yes
S002901,U07472,Yes,Yes,Yes,Yes,Yes
S002902,U07506,Yes,Yes,Yes,No,Yes
S002903,U04035,Yes,Yes,Yes,No,No
S002904,U01537,Yes,Yes,Yes,Yes,No
S002905,U03112,Yes,Yes,Yes,Yes,No
S002906,U01266,Yes,Yes,Yes,Yes,No
S002907,U01982,Yes,Yes,No,Yes,Yes
S002908,U02346,Yes,Yes,Yes,Yes,Yes
S002909,U08210,Yes,No,Yes,Yes,No
S002910,U03283,Yes,Yes,No,No,Yes
S002911,U09569,Yes,Yes,Yes,No,Yes
S002912,U05569,Yes,No,Yes,No,No
S002913,U02001,Yes,Yes,Yes,Yes,Yes
S002914,U01241,Yes,Yes,Yes,No,No
S002915,U01579,Yes,Yes,Yes,Yes,Yes
S002916,U01318,Yes,Yes,Yes,No,Yes
S002917,U05237,Yes,Yes,No,No,Yes
S002918,U05982,Yes,Yes,Yes,Yes,Yes
S002919,U05754,Yes,Yes,Yes,Yes,Yes
S002920,U05780,Yes,No,Yes,Yes,No
S002921,U08356,Yes,Yes,Yes,Yes,No
S002922,U02297,Yes,Yes,No,Yes,Yes
S002923,U06365,Yes,Yes,Yes,No,Yes
S002924,U08014,Yes,Yes,Yes,No,No
S002925,U07876,Yes,Yes,Yes,Yes,Yes
S002926,U00412,Yes,No,Yes,No,No
S002927,U00955,Yes,Yes,No,Yes,Yes
S002928,U08479,Yes,Yes,Yes,Yes,Yes
S002929,U07079,Yes,Yes,No,No,Yes
S002930,U01512,Yes,Yes,Yes,Yes,No
S002931,U03521,Yes,Yes,Yes,Yes,No
S002932,U08564,Yes,Yes,Yes,Yes,Yes
S002933,U02996,Yes,Yes,Yes,Yes,No
S002934,U07208,Yes,Yes,Yes,Yes,Yes
S002935,U03882,Yes,Yes,Yes,Yes,Yes
S002936,U07810,Yes,No,Yes,No,Yes
S002937,U07746,Yes,Yes,No,Yes,Yes
S002938,U01027,Yes,Yes,Yes,No,No
S002939,U09013,Yes,Yes,Yes,No,Yes
S002940,U06299,Yes,Yes,Yes,Yes,Yes
S002941,U06209,Yes,Yes,Yes,Yes,Yes
S002942,U04157,Yes,Yes,No,No,No
S002943,U02911,Yes,Yes,Yes,No,No
S002944,U04436,Yes,Yes,Yes,Yes,Yes
S002945,U05105,Yes,No,Yes,Yes,Yes
S002946,U04894,Yes,Yes,No,No,Yes
S002947,U02949,Yes,Yes,Yes,Yes,No
S002948,U06792,Yes,Yes,Yes,Yes,Yes
S002949,U02019,Yes,Yes,Yes,Yes,No
S002950,U00735,Yes,Yes,Yes,No,No
S002951,U04240,Yes,Yes,Yes,Yes,Yes
S002952,U06120,Yes,Yes,No,Yes,Yes
S002953,U02096,Yes,Yes,No,Yes,No
S002954,U05339,Yes,Yes,Yes,Yes,Yes
S002955,U03776,Yes,Yes,No,Yes,Yes
S002956,U00087,Yes,Yes,Yes,Yes,Yes
S002957,U04925,Yes,Yes,Yes,Yes,No
S002958,U03859,Yes,Yes,Yes,Yes,No
S002959,U01842,Yes,No,No,No,Yes
S002960,U05237,Yes,Yes,Yes,Yes,Yes
S002961,U03531,Yes,Yes,Yes,Yes,No
S002962,U04679,Yes,Yes,No,Yes,Yes
S002963,U01507,Yes,Yes,No,Yes,No
S002964,U02707,Yes,No,Yes,No,Yes
S002965,U08416,Yes,Yes,Yes,No,Yes
S002966,U00575,Yes,Yes,Yes,No,Yes
S002967,U09425,Yes,Yes,No,No,No
S002968,U05260,Yes,Yes,Yes,Yes,No
S002969,U00758,Yes,Yes,Yes,Yes,Yes
S002970,U00899,Yes,Yes,No,Yes,Yes
S002971,U03002,Yes,Yes,Yes,No,No
S002972,U02295,Yes,No,Yes,No,No
S002973,U03231,Yes,Yes,Yes,Yes,No
S002974,U02062,Yes,Yes,Yes,Yes,No
S002975,U05904,Yes,Yes,Yes,Yes,No
S002976,U03756,Yes,Yes,Yes,Yes,Yes
S002977,U04938,Yes,Yes,Yes,Yes,No
S002978,U08758,Yes,Yes,Yes,Yes,Yes
S002979,U07506,Yes,No,Yes,Yes,Yes
S002980,U09498,Yes,Yes,No,No,Yes
S002981,U00855,Yes,Yes,Yes,Yes,Yes
S002982,U04660,Yes,Yes,No,No,Yes
S002983,U08689,Yes,Yes,No,No,Yes
S002984,U07569,Yes,Yes,Yes,Yes,Yes
S002985,U06712,Yes,Yes,Yes,Yes,Yes
S002986,U07520,Yes,Yes,Yes,No,No
S002987,U06511,Yes,Yes,No,No,No
S002988,U04452,Yes,Yes,Yes,No,No
S002989,U07315,Yes,Yes,Yes,No,No
S002990,U01526,Yes,No,Yes,Yes,Yes
S002991,U05361,Yes,Yes,Yes,Yes,Yes
S002992,U06258,Yes,Yes,Yes,Yes,Yes
S002993,U07477,Yes,Yes,Yes,No,Yes
S002994,U01293,Yes,No,Yes,Yes,No
S002995,U02882,Yes,No,Yes,Yes,No
S002996,U06556,Yes,Yes,Yes,No,Yes
S002997,U03338,Yes,Yes,No,No,Yes
S002998,U00670,Yes,Yes,Yes,No,No
S002999,U08765,Yes,Yes,No,No,Yes
S003000,U01757,Yes,Yes,Yes,No,Yes
S003001,U02665,Yes,Yes,Yes,Yes,No
S003002,U07968,Yes,Yes,Yes,Yes,Yes
S003003,U09008,Yes,Yes,Yes,Yes,Yes
S003004,U00805,Yes,Yes,Yes,No,Yes
S003005,U05939,Yes,Yes,Yes,Yes,No
S003006,U04633,Yes,Yes,Yes,Yes,No
S003007,U07530,Yes,Yes,Yes,No,Yes
S003008,U06040,Yes,Yes,Yes,No,Yes
S003009,U07933,Yes,Yes,Yes,Yes,No
S003010,U00757,Yes,Yes,Yes,No,Yes
S003011,U03912,Yes,Yes,No,Yes,Yes
S003012,U06707,Yes,Yes,Yes,Yes,No
S003013,U03327,Yes,No,Yes,Yes,No
S003014,U08528,Yes,Yes,Yes,Yes,Yes
S003015,U04696,Yes,Yes,No,Yes,No
S003016,U03522,Yes,Yes,No,No,Yes
S003017,U00831,Yes,Yes,No,Yes,Yes
S003018,U05348,Yes,Yes,No,Yes,Yes
S003019,U07592,Yes,Yes,Yes,No,Yes
S003020,U00744,Yes,Yes,Yes,Yes,Yes
S003021,U08175,Yes,Yes,Yes,No,Yes
S003022,U06667,Yes,No,No,Yes,Yes
S003023,U04206,Yes,Yes,Yes,No,Yes
S003024,U02028,Yes,Yes,Yes,No,Yes
S003025,U09281,Yes,No,Yes,No,No
S003026,U08077,Yes,Yes,Yes,No,No
S003027,U08754,Yes,Yes,Yes,No,Yes
S003028,U04321,Yes,Yes,Yes,Yes,No
S003029,U06987,Yes,Yes,Yes,No,No
S003030,U04133,Yes,Yes,No,Yes,Yes
S003031,U07827,Yes,Yes,No,Yes,No
S003032,U00218,Yes,No,Yes,Yes,No
S003033,U04138,Yes,Yes,Yes,No,No
S003034,U00265,Yes,Yes,Yes,No,No
S003035,U01867,Yes,Yes,No,Yes,No
S003036,U01073,Yes,Yes,Yes,Yes,No
S003037,U06286,Yes,Yes,No,No,Yes
S003038,U09762,Yes,Yes,Yes,No,Yes
S003039,U00918,Yes,No,No,Yes,No
S003040,U01199,Yes,Yes,Yes,No,No
S003041,U08032,Yes,No,No,Yes,Yes
S003042,U06495,Yes,Yes,No,Yes,No
S003043,U06780,Yes,Yes,Yes,Yes,Yes
S003044,U05748,Yes,Yes,Yes,Yes,Yes
S003045,U01567,Yes,Yes,No,Yes,Yes
S003046,U04876,Yes,Yes,Yes,Yes,No
S003047,U01001,Yes,No,Yes,Yes,No
S003048,U01717,Yes,Yes,No,No,No
S003049,U06703,Yes,Yes,Yes,Yes,Yes
S003050,U06724,Yes,Yes,Yes,Yes,No
S003051,U02523,Yes,Yes,Yes,Yes,No
S003052,U07586,Yes,Yes,No,Yes,Yes
S003053,U06030,Yes,Yes,Yes,No,No
S003054,U05819,Yes,Yes,Yes,No,Yes
S003055,U09092,Yes,Yes,Yes,No,Yes
S003056,U04664,Yes,Yes,Yes,Yes,No
S003057,U03092,Yes,Yes,No,No,No
S003058,U01603,Yes,Yes,Yes,Yes,Yes
S003059,U03734,Yes,Yes,No,No,Yes
S003060,U03561,Yes,Yes,Yes,Yes,No
S003061,U07688,Yes,Yes,Yes,No,No
S003062,U04664,Yes,Yes,Yes,Yes,Yes
S003063,U07532,Yes,Yes,Yes,Yes,No
S003064,U01589,Yes,Yes,No,No,No
S003065,U09028,Yes,Yes,Yes,Yes,No
S003066,U03974,Yes,Yes,Yes,Yes,Yes
S003067,U02123,Yes,Yes,Yes,Yes,Yes
S003068,U00612,Yes,Yes,Yes,No,Yes
S003069,U00722,Yes,Yes,Yes,No,No
S003070,U09250,Yes,Yes,Yes,Yes,No
S003071,U09792,Yes,Yes,Yes,No,Yes
S003072,U01951,Yes,Yes,Yes,No,No
S003073,U03417,Yes,Yes,Yes,Yes,Yes
S003074,U04571,Yes,Yes,Yes,No,Yes
S003075,U06093,Yes,Yes,Yes,Yes,No
S003076,U00014,Yes,Yes,Yes,Yes,Yes
S003077,U08609,Yes,No,Yes,Yes,No
S003078,U04671,Yes,Yes,Yes,No,No
S003079,U01966,Yes,Yes,Yes,Yes,Yes
S003080,U09251,Yes,No,Yes,No,No
S003081,U05312,Yes,Yes,No,Yes,No
S003082,U01865,Yes,Yes,No,Yes,Yes
S003083,U08483,Yes,Yes,Yes,Yes,Yes
S003084,U06173,Yes,Yes,Yes,Yes,No
S003085,U05097,Yes,No,Yes,Yes,Yes
S003086,U08315,Yes,No,No,Yes,No
S003087,U00850,Yes,Yes,Yes,Yes,No
S003088,U01713,Yes,Yes,Yes,Yes,No
S003089,U00841,Yes,No,Yes,Yes,Yes
S003090,U08651,Yes,Yes,No,Yes,No
S003091,U01371,Yes,Yes,Yes,Yes,Yes
S003092,U07251,Yes,Yes,Yes,Yes,Yes
S003093,U04147,Yes,Yes,Yes,Yes,No
S003094,U06774,Yes,Yes,Yes,Yes,No
S003095,U08950,Yes,Yes,Yes,No,Yes
S003096,U05160,Yes,Yes,Yes,Yes,Yes
S003097,U07528,Yes,Yes,Yes,No,No
S003098,U06534,Yes,Yes,Yes,Yes,Yes
S003099,U04909,Yes,Yes,Yes,No,Yes
S003100,U08824,Yes,Yes,No,Yes,Yes
S003101,U02837,Yes,Yes,No,Yes,No
S003102,U09822,Yes,Yes,Yes,Yes,No
S003103,U01925,Yes,Yes,No,Yes,No
S003104,U01654,Yes,Yes,Yes,No,Yes
S003105,U04466,Yes,Yes,Yes,No,Yes
S003106,U00888,Yes,Yes,Yes,Yes,No
S003107,U09007,Yes,Yes,No,Yes,No
S003108,U09710,Yes,Yes,No,Yes,No
S003109,U01343,Yes,Yes,Yes,Yes,No
S003110,U07945,Yes,Yes,No,No,Yes
S003111,U06745,Yes,Yes,Yes,Yes,Yes
S003112,U02188,Yes,Yes,Yes,Yes,No
S003113,U03373,Yes,Yes,No,Yes,Yes
S003114,U04919,Yes,Yes,Yes,Yes,Yes
S003115,U04079,Yes,Yes,Yes,No,Yes
S003116,U03313,Yes,Yes,Yes,Yes,Yes
S003117,U03414,Yes,Yes,Yes,No,Yes
S003118,U08082,Yes,Yes,Yes,No,Yes
S003119,U00653,Yes,Yes,Yes,Yes,No
S003120,U08148,Yes,Yes,Yes,Yes,Yes
S003121,U00072,Yes,Yes,Yes,No,Yes
S003122,U02591,Yes,Yes,Yes,Yes,No
S003123,U07534,Yes,Yes,Yes,Yes,No
S003124,U04709,Yes,Yes,No,Yes,Yes
S003125,U08115,Yes,Yes,Yes,Yes,Yes
S003126,U08936,Yes,No,No,No,No
S003127,U09161,Yes,Yes,Yes,No,Yes
S003128,U07924,Yes,Yes,Yes,No,No
S003129,U00051,Yes,Yes,Yes,Yes,Yes
S003130,U01086,Yes,Yes,No,Yes,Yes
S003131,U00963,Yes,Yes,Yes,No,No
S003132,U06240,Yes,Yes,No,Yes,No
S003133,U00140,Yes,Yes,Yes,Yes,Yes
S003134,U02559,Yes,Yes,Yes,Yes,No
S003135,U09264,Yes,Yes,No,Yes,Yes
S003136,U09418,Yes,Yes,Yes,Yes,Yes
S003137,U06185,Yes,Yes,Yes,No,Yes
S003138,U05233,Yes,Yes,Yes,Yes,Yes
S003139,U04186,Yes,Yes,Yes,No,Yes
S003140,U07370,Yes,Yes,Yes,Yes,Yes
S003141,U05911,Yes,Yes,No,No,No
S003142,U00543,Yes,Yes,Yes,No,Yes
S003143,U06964,Yes,Yes,Yes,No,No
S003144,U00598,Yes,Yes,Yes,Yes,Yes
S003145,U06506,Yes,Yes,Yes,Yes,Yes
S003146,U08156,Yes,Yes,Yes,Yes,No
S003147,U07665,Yes,Yes,Yes,Yes,No
S003148,U06296,Yes,Yes,Yes,No,No
S003149,U02617,Yes,Yes,Yes,Yes,No
S003150,U03929,Yes,Yes,Yes,Yes,Yes
S003151,U09612,Yes,Yes,No,Yes,No
S003152,U09606,Yes,Yes,No,No,No
S003153,U03293,Yes,Yes,Yes,Yes,Yes
S003154,U00470,Yes,Yes,Yes,Yes,No
S003155,U00390,Yes,Yes,Yes,No,Yes
S003156,U06277,Yes,Yes,Yes,Yes,No
S003157,U05025,Yes,Yes,Yes,Yes,Yes
S003158,U09339,Yes,Yes,No,Yes,Yes
S003159,U06897,Yes,Yes,Yes,Yes,No
S003160,U09789,Yes,Yes,Yes,No,Yes
S003161,U03079,Yes,Yes,Yes,No,Yes
S003162,U04045,Yes,Yes,Yes,Yes,Yes
S003163,U02739,Yes,Yes,No,No,No
S003164,U08121,Yes,Yes,Yes,Yes,Yes
S003165,U03481,Yes,Yes,Yes,No,Yes
S003166,U08375,Yes,Yes,Yes,No,No
S003167,U01683,Yes,Yes,No,No,Yes
S003168,U06616,Yes,Yes,Yes,Yes,Yes
S003169,U02232,Yes,Yes,Yes,Yes,No
S003170,U05977,Yes,Yes,Yes,Yes,Yes
S003171,U02194,Yes,Yes,Yes,No,Yes
S003172,U01987,Yes,Yes,No,Yes,Yes
S003173,U07475,Yes,No,Yes,No,Yes
S003174,U07225,Yes,Yes,Yes,No,Yes
S003175,U03700,Yes,Yes,Yes,No,Yes
S003176,U07038,Yes,Yes,Yes,Yes,No
S003177,U00747,Yes,Yes,Yes,Yes,Yes
S003178,U04846,Yes,Yes,No,No,Yes
S003179,U06873,Yes,Yes,Yes,No,No
S003180,U04110,Yes,Yes,Yes,Yes,Yes
S003181,U05353,Yes,No,Yes,No,No
S003182,U06181,Yes,Yes,Yes,No,Yes
S003183,U02596,Yes,Yes,Yes,Yes,No
S003184,U08658,Yes,Yes,Yes,Yes,No
S003185,U00313,Yes,Yes,Yes,Yes,No
S003186,U05124,Yes,Yes,Yes,Yes,No
S003187,U05682,Yes,Yes,Yes,Yes,No
S003188,U05005,Yes,Yes,Yes,Yes,Yes
S003189,U03088,Yes,Yes,No,No,No
S003190,U00127,Yes,Yes,Yes,Yes,Yes
S003191,U09512,Yes,Yes,Yes,Yes,No
S003192,U03236,Yes,Yes,No,No,Yes
S003193,U08613,Yes,Yes,Yes,No,Yes
S003194,U05825,Yes,Yes,Yes,Yes,No
S003195,U02165,Yes,Yes,Yes,Yes,Yes
S003196,U08502,Yes,Yes,Yes,Yes,Yes
S003197,U01940,Yes,No,Yes,Yes,No
S003198,U09338,Yes,Yes,Yes,Yes,No
S003199,U03576,Yes,Yes,No,Yes,Yes
S003200,U09928,Yes,Yes,Yes,No,Yes
S003201,U02834,Yes,Yes,Yes,Yes,No
S003202,U00825,Yes,Yes,No,No,Yes
S003203,U07470,Yes,Yes,Yes,No,No
S003204,U05431,Yes,Yes,Yes,No,Yes
S003205,U04181,Yes,No,Yes,No,Yes
S003206,U06330,Yes,Yes,Yes,Yes,No
S003207,U01730,Yes,Yes,Yes,No,No
S003208,U02805,Yes,Yes,Yes,Yes,No
S003209,U04219,Yes,Yes,Yes,Yes,Yes
S003210,U06129,Yes,Yes,No,Yes,No
S003211,U07953,Yes,Yes,Yes,Yes,Yes
S003212,U02304,Yes,Yes,No,No,No
S003213,U02096,Yes,Yes,Yes,Yes,No
S003214,U07635,Yes,Yes,No,Yes,No
S003215,U07513,Yes,Yes,No,Yes,Yes
S003216,U09008,Yes,Yes,Yes,Yes,Yes
S003217,U07816,Yes,Yes,Yes,Yes,Yes
S003218,U07099,Yes,Yes,Yes,No,Yes
S003219,U03783,Yes,Yes,Yes,Yes,No
S003220,U00249,Yes,Yes,Yes,No,Yes
S003221,U08883,Yes,Yes,Yes,No,No
S003222,U09348,Yes,Yes,No,Yes,Yes
S003223,U05414,Yes,Yes,Yes,Yes,Yes
S003224,U08664,Yes,Yes,Yes,No,Yes
S003225,U08810,Yes,Yes,Yes,Yes,Yes
S003226,U09175,Yes,Yes,Yes,Yes,Yes
S003227,U01238,Yes,Yes,No,No,Yes
S003228,U07591,Yes,Yes,Yes,Yes,Yes
S003229,U05102,Yes,Yes,Yes,No,Yes
S003230,U04399,Yes,Yes,Yes,Yes,Yes
S003231,U07448,Yes,Yes,Yes,Yes,No
S003232,U08334,Yes,Yes,Yes,Yes,Yes
S003233,U04565,Yes,Yes,Yes,Yes,No
S003234,U09753,Yes,Yes,Yes,Yes,Yes
S003235,U00723,Yes,Yes,Yes,Yes,No
S003236,U05732,Yes,Yes,Yes,Yes,Yes
S003237,U00136,Yes,Yes,Yes,No,Yes
S003238,U07895,Yes,Yes,No,Yes,No
S003239,U00396,Yes,Yes,Yes,No,No
S003240,U02350,Yes,Yes,No,Yes,Yes
S003241,U01890,Yes,Yes,No,No,Yes
S003242,U06436,Yes,Yes,No,No,Yes
S003243,U01337,Yes,Yes,Yes,Yes,No
S003244,U01721,Yes,Yes,Yes,Yes,Yes
S003245,U03397,Yes,Yes,Yes,No,Yes
S003246,U08002,Yes,Yes,Yes,Yes,Yes
S003247,U00115,Yes,Yes,No,Yes,No
S003248,U05371,Yes,Yes,Yes,Yes,No
S003249,U04733,Yes,Yes,Yes,No,No
S003250,U00950,Yes,Yes,Yes,Yes,No
S003251,U01845,Yes,Yes,Yes,Yes,Yes
S003252,U07171,Yes,Yes,No,Yes,Yes
S003253,U00387,Yes,Yes,No,Yes,No
S003254,U08146,Yes,Yes,Yes,No,No
S003255,U06371,Yes,Yes,Yes,No,No
S003256,U08523,Yes,Yes,No,Yes,No
S003257,U08330,Yes,Yes,Yes,Yes,Yes
S003258,U00630,Yes,Yes,No,No,Yes
S003259,U06738,Yes,Yes,Yes,No,Yes
S003260,U05017,Yes,Yes,Yes,Yes,Yes
S003261,U01578,Yes,Yes,Yes,Yes,No
S003262,U03254,Yes,Yes,Yes,No,No
S003263,U06112,Yes,Yes,No,No,No
S003264,U05448,Yes,No,Yes,Yes,Yes
S003265,U06836,Yes,Yes,No,No,No
S003266,U00326,Yes,Yes,Yes,Yes,No
S003267,U03317,Yes,Yes,Yes,Yes,No
S003268,U05829,Yes,Yes,No,Yes,No
S003269,U06780,Yes,Yes,Yes,Yes,Yes
S003270,U01421,Yes,Yes,Yes,No,No
S003271,U09067,Yes,Yes,Yes,No,No
S003272,U06122,Yes,Yes,Yes,No,Yes
S003273,U09398,Yes,Yes,No,No,No
S003274,U09778,Yes,Yes,Yes,Yes,Yes
S003275,U09744,Yes,Yes,Yes,Yes,Yes
S003276,U04026,Yes,Yes,Yes,No,Yes
S003277,U05139,Yes,Yes,Yes,No,Yes
S003278,U04869,Yes,Yes,No,No,No
S003279,U03301,Yes,Yes,No,Yes,Yes
S003280,U05030,Yes,Yes,Yes,No,Yes
